id,id_orcamento_pai,idprojeto,nuacao,idnat,idgrupo,identidadeprop,descricao,valor_economico,valor_financeiro,data_inclusao,usuario_inclusao,data_atualizacao,usuario_alteracao,id_centro_custo
762,,1007,8,0tq4i,0j01z,239,Sistema de Gestão WEB,0.00,9075.00,2019-01-30 09:54:47,renato.rossi,2022-02-19 00:31:10,renato.rossi,
763,,1007,9,0tq4i,0j01z,30,Consultoria de Lean,0.00,12757.50,2019-01-30 09:54:47,renato.rossi,2019-01-30 09:54:47,renato.rossi,
764,,1007,9,0tq4i,0j01z,239,Consultoria de Lean,0.00,15592.50,2019-01-30 09:54:47,renato.rossi,2022-02-19 00:31:10,renato.rossi,
765,,1007,10,0tq4i,0j01z,30,Assessoria de desenvolvimento do produto,0.00,2430.00,2019-01-30 09:54:47,renato.rossi,2019-01-30 09:54:47,renato.rossi,
766,,1007,10,0tq4i,0j01z,239,Assessoria de desenvolvimento do produto,0.00,2970.00,2019-01-30 09:54:47,renato.rossi,2022-02-19 00:31:10,renato.rossi,
767,,1007,11,0tq4i,0j01z,30,Auditoria da certificação do Selo Sabor,0.00,4860.00,2019-01-30 09:54:47,renato.rossi,2019-01-30 09:54:47,renato.rossi,
768,,1007,11,0tq4i,0j01z,239,Auditoria da certificação do Selo Sabor,0.00,5940.00,2019-01-30 09:54:47,renato.rossi,2022-02-19 00:31:10,renato.rossi,
769,,1007,12,0tq4i,0j01z,30,Festival gastronômico,0.00,1080.00,2019-01-30 09:54:47,renato.rossi,2019-01-30 09:54:47,renato.rossi,
770,,1007,12,0tq4i,0j01z,239,Festival gastronômico,0.00,1320.00,2019-01-30 09:54:47,renato.rossi,2022-02-19 00:31:10,renato.rossi,
771,,1007,13,0tq4i,0j01z,30,Consultoria Financeira,0.00,9450.00,2019-01-30 09:54:47,renato.rossi,2019-01-30 09:54:47,renato.rossi,
772,,1007,13,0tq4i,0j01z,239,Consultoria Financeira,0.00,11550.00,2019-01-30 09:54:47,renato.rossi,2022-02-19 00:31:10,renato.rossi,
773,,1025,1,0tq4i,0j01z,140,Estruturação do projeto,4271.89,4271.89,2019-01-30 09:57:32,renato.rossi,2022-02-19 00:19:13,renato.rossi,
774,,1025,1,0tq4i,0j01z,242,Estruturação do projeto,0.00,10442.40,2019-01-30 09:57:32,renato.rossi,2022-02-19 00:31:10,renato.rossi,
775,,1025,2,0tq4i,0j01z,140,Gestão e Monitoramento,4486.00,4486.00,2019-01-30 09:57:32,renato.rossi,2022-02-19 00:19:13,renato.rossi,
776,,1025,2,0tq4i,0j01z,242,Gestão e Monitoramento,0.00,10965.78,2019-01-30 09:57:32,renato.rossi,2022-02-19 00:31:10,renato.rossi,
777,,1025,3,0tq4i,0j01z,140,Acompanhamento da Execução das Mensurações,3275.12,3275.12,2019-01-30 09:57:32,renato.rossi,2022-02-19 00:19:13,renato.rossi,
778,,1025,3,0tq4i,0j01z,242,Acompanhamento da Execução das Mensurações,0.00,8005.84,2019-01-30 09:57:33,renato.rossi,2022-02-19 00:31:10,renato.rossi,
779,,1025,4,0tq4i,0j01z,140,Acompanhamento da Execução das avaliações,4002.72,4002.72,2019-01-30 09:57:33,renato.rossi,2022-02-19 00:19:13,renato.rossi,
780,,1025,4,0tq4i,0j01z,242,Acompanhamento da Execução das avaliações,0.00,9784.42,2019-01-30 09:57:33,renato.rossi,2022-02-19 00:31:10,renato.rossi,
781,,1025,5,0tq4i,0j01z,140,"""Realizar os eventos """"Café com Prosa"""".""",104778.00,104778.00,2019-01-30 09:57:33,renato.rossi,2022-02-19 00:19:13,renato.rossi,
782,,1025,5,0tq4i,0j01z,242,"""Realizar os eventos """"Café com Prosa"""".""",0.00,256124.00,2019-01-30 09:57:33,renato.rossi,2022-02-19 00:31:10,renato.rossi,
783,,1206,1,0tq4i,0j01z,37,Estruturação do projeto,378.75,378.75,2019-01-30 09:59:46,renato.rossi,2019-01-30 09:59:46,renato.rossi,
784,,1206,1,0tq4i,0j01z,316,Estruturação do projeto,0.00,757.50,2019-01-30 09:59:46,renato.rossi,2022-02-19 00:31:22,renato.rossi,
785,,1206,2,0tq4i,0j01z,37,Gestão e Monitoramento,378.75,378.75,2019-01-30 09:59:46,renato.rossi,2019-01-30 09:59:46,renato.rossi,
786,,1206,2,0tq4i,0j01z,316,Gestão e Monitoramento,0.00,757.50,2019-01-30 09:59:46,renato.rossi,2022-02-19 00:31:22,renato.rossi,
787,,1206,3,0tq4i,0j01z,37,Acompanhamento da execução das mensurações,378.75,378.75,2019-01-30 09:59:46,renato.rossi,2019-01-30 09:59:46,renato.rossi,
788,,1206,3,0tq4i,0j01z,316,Acompanhamento da execução das mensurações,0.00,757.50,2019-01-30 09:59:46,renato.rossi,2022-02-19 00:31:22,renato.rossi,
789,,1206,4,0tq4i,0j01z,37,Acompanhamento da execução das avaliações,378.75,378.75,2019-01-30 09:59:46,renato.rossi,2019-01-30 09:59:46,renato.rossi,
790,,1206,4,0tq4i,0j01z,316,Acompanhamento da execução das avaliações,0.00,757.50,2019-01-30 09:59:46,renato.rossi,2022-02-19 00:31:22,renato.rossi,
791,,1206,5,0tq4i,0j01z,37,Curso Gestão de Pessoas,700.00,700.00,2019-01-30 09:59:46,renato.rossi,2019-01-30 09:59:46,renato.rossi,
792,,1206,5,0tq4i,0j01z,316,Curso Gestão de Pessoas,0.00,1400.00,2019-01-30 09:59:46,renato.rossi,2022-02-19 00:31:22,renato.rossi,
793,,1206,6,0tq4i,0j01z,37,Curso Técnicas de Vendas,700.00,700.00,2019-01-30 09:59:46,renato.rossi,2019-01-30 09:59:46,renato.rossi,
794,,1206,6,0tq4i,0j01z,316,Curso Técnicas de Vendas,0.00,1400.00,2019-01-30 09:59:46,renato.rossi,2022-02-19 00:31:22,renato.rossi,
795,,1206,7,0tq4i,0j01z,37,Curso Atendimento a Clientes,700.00,700.00,2019-01-30 09:59:46,renato.rossi,2019-01-30 09:59:46,renato.rossi,
796,,1206,7,0tq4i,0j01z,316,Curso Atendimento a Clientes,0.00,1400.00,2019-01-30 09:59:46,renato.rossi,2022-02-19 00:31:22,renato.rossi,
797,,1206,8,0tq4i,0j01z,37,Participação no DFB Festival 2019,1500.00,1500.00,2019-01-30 09:59:46,renato.rossi,2019-01-30 09:59:46,renato.rossi,
798,,1206,8,0tq4i,0j01z,316,Participação no DFB Festival 2019,0.00,3000.00,2019-01-30 09:59:46,renato.rossi,2022-02-19 00:31:22,renato.rossi,
799,,1206,9,0tq4i,0j01z,37,Feira de Moda,4987.50,4987.50,2019-01-30 09:59:46,renato.rossi,2020-11-06 12:18:34,nmabeck,
800,,1206,9,0tq4i,0j01z,316,Feira de Moda,0.00,9975.00,2019-01-30 09:59:46,renato.rossi,2022-02-19 00:31:22,nmabeck,
801,,1200,1,0tq4i,0j01z,28,Estruturação do projeto,0.00,2160.00,2019-01-30 10:02:37,renato.rossi,2019-01-30 10:02:37,renato.rossi,
802,,1200,1,0tq4i,0j01z,315,Estruturação do projeto,0.00,2640.00,2019-01-30 10:02:37,renato.rossi,2022-02-19 00:31:22,renato.rossi,
803,,1200,2,0tq4i,0j01z,28,Gestão e Monitoramento,0.00,3510.00,2019-01-30 10:02:37,renato.rossi,2019-01-30 10:02:37,renato.rossi,
804,,1200,2,0tq4i,0j01z,315,Gestão e Monitoramento,0.00,4290.00,2019-01-30 10:02:37,renato.rossi,2022-02-19 00:31:22,renato.rossi,
805,,1200,3,0tq4i,0j01z,28,Acompanhamento da Execução das Mensurações,0.00,1575.00,2019-01-30 10:02:37,renato.rossi,2019-01-30 10:02:37,renato.rossi,
806,,1200,3,0tq4i,0j01z,315,Acompanhamento da Execução das Mensurações,0.00,1925.00,2019-01-30 10:02:37,renato.rossi,2022-02-19 00:31:22,renato.rossi,
807,,1200,4,0tq4i,0j01z,28,Acompanhamento da Execução das avaliações,0.00,1800.00,2019-01-30 10:02:37,renato.rossi,2019-01-30 10:02:37,renato.rossi,
808,,1200,4,0tq4i,0j01z,315,Acompanhamento da Execução das avaliações,0.00,2200.00,2019-01-30 10:02:37,renato.rossi,2022-02-19 00:31:22,renato.rossi,
809,,1200,5,0tq4i,0j01z,28,Workshop Formatação de Cardápios.,0.00,8973.90,2019-01-30 10:02:37,renato.rossi,2019-01-30 10:02:37,renato.rossi,
810,,1200,5,0tq4i,0j01z,315,Workshop Formatação de Cardápios.,0.00,10968.10,2019-01-30 10:02:37,renato.rossi,2022-02-19 00:31:22,renato.rossi,
811,,1200,6,0tq4i,0j01z,28,2º Circuito Gastronômico Sabores do Inverno.,0.00,8100.00,2019-01-30 10:02:37,renato.rossi,2019-01-30 10:02:37,renato.rossi,
812,,1200,6,0tq4i,0j01z,315,2º Circuito Gastronômico Sabores do Inverno.,0.00,9900.00,2019-01-30 10:02:37,renato.rossi,2022-02-19 00:31:22,renato.rossi,
813,,1200,7,0tq4i,0j01z,28,Curso de Formação de Gaçons.,0.00,10449.00,2019-01-30 10:02:37,renato.rossi,2019-01-30 10:02:37,renato.rossi,
814,,1200,7,0tq4i,0j01z,315,Curso de Formação de Gaçons.,0.00,12771.00,2019-01-30 10:02:37,renato.rossi,2022-02-19 00:31:22,renato.rossi,
815,,1200,8,0tq4i,0j01z,28,Festival Gastronômico Comida de Boteco.,0.00,9000.00,2019-01-30 10:02:37,renato.rossi,2019-01-30 10:02:37,renato.rossi,
816,,1200,8,0tq4i,0j01z,315,Festival Gastronômico Comida de Boteco.,0.00,11000.00,2019-01-30 10:02:37,renato.rossi,2022-02-19 00:31:22,renato.rossi,
817,,1200,9,0tq4i,0j01z,28,3º Circuito Gastronômico Sabores do Inverno.,0.00,9000.00,2019-01-30 10:02:37,renato.rossi,2019-01-30 10:02:37,renato.rossi,
818,,1200,9,0tq4i,0j01z,315,3º Circuito Gastronômico Sabores do Inverno.,0.00,11000.00,2019-01-30 10:02:37,renato.rossi,2022-02-19 00:31:22,renato.rossi,
819,,1200,10,0tq4i,0j01z,28,Capacitação e Consultoria em Gestão de Estoque.,0.00,5805.00,2019-01-30 10:02:37,renato.rossi,2019-01-30 10:02:37,renato.rossi,
820,,1200,10,0tq4i,0j01z,315,Capacitação e Consultoria em Gestão de Estoque.,0.00,7095.00,2019-01-30 10:02:37,renato.rossi,2022-02-19 00:31:22,renato.rossi,
821,,1064,1,0tq4i,0j01z,254,Estruturação do projeto,0.00,2691.00,2019-02-01 09:27:13,renato.rossi,2022-02-19 00:31:12,renato.rossi,
822,,1064,2,0tq4i,0j01z,254,Gestão e monitoramento,0.00,5382.00,2019-02-01 09:27:13,renato.rossi,2022-02-19 00:31:12,renato.rossi,
823,,1064,3,0tq4i,0j01z,254,Acompanhamento da execução das mensurações,0.00,2691.00,2019-02-01 09:27:13,renato.rossi,2022-02-19 00:31:12,renato.rossi,
824,,1064,4,0tq4i,0j01z,254,Acompanhamento da execução das avaliações,0.00,2691.00,2019-02-01 09:27:13,renato.rossi,2022-02-19 00:31:12,renato.rossi,
825,,1064,5,0tq4i,0j01z,23,Consultoria para análise estratégica,3000.00,0.00,2019-02-01 09:27:13,renato.rossi,2019-02-01 09:27:13,renato.rossi,
826,,1064,6,0tq4i,0j01z,23,Gestão Inteligente de Processos,2500.00,0.00,2019-02-01 09:27:13,renato.rossi,2019-02-01 09:27:13,renato.rossi,
827,,1064,6,0tq4i,0j01z,254,Gestão Inteligente de Processos,0.00,19000.00,2019-02-01 09:27:13,renato.rossi,2022-02-19 00:31:12,renato.rossi,
828,,1064,7,0tq4i,0j01z,23,Educação Empreendedora,3500.00,5000.00,2019-02-01 09:27:13,renato.rossi,2019-02-01 09:27:13,renato.rossi,
829,,1064,7,0tq4i,0j01z,254,Educação Empreendedora,0.00,9200.00,2019-02-01 09:27:13,renato.rossi,2022-02-19 00:31:12,renato.rossi,
830,,1064,8,0tq4i,0j01z,23,Rede de Negócios 4.0,3500.00,7400.00,2019-02-01 09:27:13,renato.rossi,2019-02-01 09:27:13,renato.rossi,
831,,1064,8,0tq4i,0j01z,254,Rede de Negócios 4.0,0.00,14000.00,2019-02-01 09:27:14,renato.rossi,2022-02-19 00:31:12,renato.rossi,
832,,1064,9,0tq4i,0j01z,23,Empresas Conectadas,3000.00,13000.00,2019-02-01 09:27:14,renato.rossi,2019-02-01 09:27:14,renato.rossi,
833,,1064,9,0tq4i,0j01z,254,Empresas Conectadas,0.00,1000.00,2019-02-01 09:27:14,renato.rossi,2022-02-19 00:31:12,renato.rossi,
834,,1064,10,0tq4i,0j01z,23,Feirão do Imposto,5700.00,0.00,2019-02-01 09:27:14,renato.rossi,2019-02-01 09:27:14,renato.rossi,
835,,1065,1,0tq4i,0j01z,255,Estruturação do projeto,0.00,0.00,2019-02-01 09:28:03,renato.rossi,2022-02-19 00:31:12,patriciarego,
836,,1065,2,0tq4i,0j01z,255,Gestão e Monitoramento,0.00,1924.05,2019-02-01 09:28:03,renato.rossi,2022-02-19 00:31:12,patriciarego,
837,,1065,3,0tq4i,0j01z,255,Acompanhamento da Execução das Mensurações,0.00,0.00,2019-02-01 09:28:03,renato.rossi,2022-02-19 00:31:12,patriciarego,
838,,1065,4,0tq4i,0j01z,255,Acompanhamento da Execução das avaliações,0.00,0.00,2019-02-01 09:28:03,renato.rossi,2022-02-19 00:31:12,patriciarego,
839,,1065,5,0tq4i,0j01z,208,Consultoria para Análise Estratégica (MPE).,3000.00,0.00,2019-02-01 09:28:03,renato.rossi,2022-02-19 00:29:34,renato.rossi,
840,,1065,6,0tq4i,0j01z,208,Planejamento Estratégico.,400.00,0.00,2019-02-01 09:28:03,renato.rossi,2022-02-19 00:29:34,renato.rossi,
841,,1065,6,0tq4i,0j01z,255,Planejamento Estratégico.,0.00,3000.00,2019-02-01 09:28:03,renato.rossi,2022-02-19 00:31:12,renato.rossi,
842,,1065,7,0tq4i,0j01z,255,Gestão de Qualidade nas Empresas.,0.00,2000.00,2019-02-01 09:28:03,renato.rossi,2022-02-19 00:31:12,renato.rossi,
843,,1065,8,0tq4i,0j01z,208,Capacitações em Marketing e Práticas Administra,0.00,5000.00,2019-02-01 09:28:03,renato.rossi,2022-02-19 00:29:34,renato.rossi,
844,,1065,9,0tq4i,0j01z,255,Campanha Coleta de Lixo Eletrônico.,0.00,800.00,2019-02-01 09:28:03,renato.rossi,2022-02-19 00:31:12,renato.rossi,
845,,1065,10,0tq4i,0j01z,208,Utilização do MKT Digital como Diferencial.,0.00,1500.00,2019-02-01 09:28:03,renato.rossi,2022-02-19 00:29:34,renato.rossi,
846,,1065,11,0tq4i,0j01z,208,Seminário de Tecnologia da Informação.,3000.00,0.00,2019-02-01 09:28:03,renato.rossi,2022-02-19 00:29:34,renato.rossi,
847,,1065,12,0tq4i,0j01z,255,Missões Empresariais.,0.00,7820.95,2019-02-01 09:28:03,renato.rossi,2022-02-19 00:31:12,patriciarego,
848,,1066,1,0tq4i,0j01z,256,Estruturação do projeto,0.00,0.00,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:31:12,patriciarego,
849,,1066,2,0tq4i,0j01z,256,Gestão e Monitoramento,0.00,5130.00,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:31:12,renato.rossi,
850,,1066,3,0tq4i,0j01z,256,Acompanhamento da Execução das Mensurações,0.00,0.00,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:31:12,patriciarego,
851,,1066,4,0tq4i,0j01z,256,Acompanhamento da Execução das avaliações,0.00,0.00,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:31:12,patriciarego,
852,,1066,5,0tq4i,0j01z,209,Networking de Tendências.,6600.00,9000.00,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:29:34,patriciarego,
853,,1066,5,0tq4i,0j01z,256,Networking de Tendências.,0.00,7917.05,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:31:12,patriciarego,
854,,1066,6,0tq4i,0j01z,209,Capacitação em Gestão.,6500.00,16000.00,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:29:34,patriciarego,
855,,1066,6,0tq4i,0j01z,256,Capacitação em Gestão.,0.00,25224.95,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:31:12,patriciarego,
856,,1066,7,0tq4i,0j01z,209,Aprimoramento Orientado a Serviços.,6500.00,3500.00,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:29:34,patriciarego,
857,,1066,7,0tq4i,0j01z,256,Aprimoramento Orientado a Serviços.,0.00,11262.00,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:31:12,patriciarego,
858,,1066,8,0tq4i,0j01z,209,Interação de Mercado.,6500.00,0.00,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:29:34,patriciarego,
859,,1066,8,0tq4i,0j01z,256,Interação de Mercado.,0.00,8516.00,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:31:12,patriciarego,
860,,1066,9,0tq4i,0j01z,209,Missão Empresarial de Prosecção.,7040.00,9600.00,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:29:34,patriciarego,
861,,1066,9,0tq4i,0j01z,256,Missão Empresarial de Prosecção.,0.00,35880.00,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:31:12,patriciarego,
862,,1066,10,0tq4i,0j01z,209,Exposição em Feira.,7480.00,10200.00,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:29:34,patriciarego,
863,,1066,10,0tq4i,0j01z,256,Exposição em Feira.,0.00,13800.00,2019-02-01 09:28:58,renato.rossi,2022-02-19 00:31:12,patriciarego,
864,,1067,1,0tq4i,0j01z,257,Estruturação do projeto,0.00,3840.00,2019-02-01 09:30:19,renato.rossi,2022-02-19 00:31:13,renato.rossi,
865,,1067,2,0tq4i,0j01z,257,Gestão e Monitoramento,0.00,7680.00,2019-02-01 09:30:19,renato.rossi,2022-02-19 00:31:13,patriciarego,
866,,1067,3,0tq4i,0j01z,257,Acompanhamento da Execução das Mensurações,0.00,0.00,2019-02-01 09:30:19,renato.rossi,2022-02-19 00:31:13,patriciarego,
867,,1067,4,0tq4i,0j01z,257,Acompanhamento da Execução das avaliações,0.00,7680.00,2019-02-01 09:30:19,renato.rossi,2022-02-19 00:31:13,patriciarego,
868,,1067,5,0tq4i,0j01z,210,Melhoria de Granjas,6600.00,9000.00,2019-02-01 09:30:19,renato.rossi,2022-02-19 00:29:34,renato.rossi,
869,,1067,5,0tq4i,0j01z,257,Melhoria de Granjas,0.00,14400.00,2019-02-01 09:30:19,renato.rossi,2022-02-19 00:31:13,renato.rossi,
870,,1067,6,0tq4i,0j01z,210,Bío Sanidade,15840.00,21600.00,2019-02-01 09:30:19,renato.rossi,2022-02-19 00:29:34,renato.rossi,
871,,1067,6,0tq4i,0j01z,257,Bío Sanidade,0.00,34560.00,2019-02-01 09:30:19,renato.rossi,2022-02-19 00:31:13,renato.rossi,
872,,1067,7,0tq4i,0j01z,210,Sucessão Empresarial,1320.00,1800.00,2019-02-01 09:30:19,renato.rossi,2022-02-19 00:29:34,renato.rossi,
873,,1067,7,0tq4i,0j01z,257,Sucessão Empresarial,0.00,2880.00,2019-02-01 09:30:19,renato.rossi,2022-02-19 00:31:13,renato.rossi,
874,,1067,8,0tq4i,0j01z,210,Marketing,4400.00,6000.00,2019-02-01 09:30:19,renato.rossi,2022-02-19 00:29:34,renato.rossi,
875,,1067,8,0tq4i,0j01z,257,Marketing,0.00,9600.00,2019-02-01 09:30:19,renato.rossi,2022-02-19 00:31:13,renato.rossi,
876,,1070,1,0tq4i,0j01z,258,Estruturação do projeto,0.00,2445.00,2019-02-01 09:31:26,renato.rossi,2022-02-19 00:31:13,renato.rossi,
877,,1070,2,0tq4i,0j01z,258,Gestão e Monitoramento,0.00,4890.00,2019-02-01 09:31:26,renato.rossi,2022-02-19 00:31:13,renato.rossi,
878,,1070,3,0tq4i,0j01z,258,Acompanhamento da Execução das Mensurações,0.00,2445.00,2019-02-01 09:31:26,renato.rossi,2022-02-19 00:31:13,renato.rossi,
879,,1070,4,0tq4i,0j01z,258,Acompanhamento da Execução das avaliações,0.00,2445.00,2019-02-01 09:31:26,renato.rossi,2022-02-19 00:31:13,renato.rossi,
880,,1070,5,0tq4i,0j01z,211,São Paulo Fashion Week,3159.68,6715.12,2019-02-01 09:31:26,renato.rossi,2022-02-19 00:29:35,renato.rossi,
881,,1070,5,0tq4i,0j01z,258,São Paulo Fashion Week,0.00,9115.20,2019-02-01 09:31:26,renato.rossi,2022-02-19 00:31:13,renato.rossi,
882,,1070,6,0tq4i,0j01z,211,Coaching para Empresárias,3445.12,7318.88,2019-02-01 09:31:26,renato.rossi,2022-02-19 00:29:35,renato.rossi,
883,,1070,6,0tq4i,0j01z,258,Coaching para Empresárias,0.00,9936.00,2019-02-01 09:31:26,renato.rossi,2022-02-19 00:31:13,renato.rossi,
884,,1070,7,0tq4i,0j01z,211,Capacitação Comercial,1664.00,8036.00,2019-02-01 09:31:26,renato.rossi,2022-02-19 00:29:35,patriciarego,
885,,1070,7,0tq4i,0j01z,258,Capacitação Comercial,0.00,6150.00,2019-02-01 09:31:26,renato.rossi,2022-02-19 00:31:13,patriciarego,
886,,1070,8,0tq4i,0j01z,211,Layout e Vitrina de loja,3300.00,0.00,2019-02-01 09:31:26,renato.rossi,2022-02-19 00:29:35,patriciarego,
887,,1070,8,0tq4i,0j01z,258,Layout e Vitrina de loja,0.00,5850.00,2019-02-01 09:31:26,renato.rossi,2022-02-19 00:31:13,patriciarego,
888,,1070,9,0tq4i,0j01z,211,Outlet lojista,915.20,2584.80,2019-02-01 09:31:26,renato.rossi,2022-02-19 00:29:35,renato.rossi,
889,,1070,9,0tq4i,0j01z,258,Outlet lojista,0.00,2000.00,2019-02-01 09:31:26,renato.rossi,2022-02-19 00:31:13,renato.rossi,
890,,1075,1,0tq4i,0j01z,259,Estruturação do projeto,0.00,0.00,2019-02-01 09:32:21,renato.rossi,2022-02-19 00:31:13,patriciarego,
891,,1075,2,0tq4i,0j01z,259,Gestão e Monitoramento,0.00,12018.00,2019-02-01 09:32:21,renato.rossi,2022-02-19 00:31:13,renato.rossi,
892,,1075,3,0tq4i,0j01z,259,Acompanhamento da Execução das Mensurações,0.00,6009.00,2019-02-01 09:32:21,renato.rossi,2022-02-19 00:31:13,renato.rossi,
893,,1075,4,0tq4i,0j01z,259,Acompanhamento da Execução das avaliações,0.00,0.00,2019-02-01 09:32:21,renato.rossi,2022-02-19 00:31:13,patriciarego,
894,,1075,5,0tq4i,0j01z,212,Recursos Humanos.,9312.50,8312.50,2019-02-01 09:32:21,renato.rossi,2022-02-19 00:29:35,renato.rossi,
895,,1075,5,0tq4i,0j01z,259,Recursos Humanos.,0.00,14875.00,2019-02-01 09:32:21,renato.rossi,2022-02-19 00:31:13,renato.rossi,
896,,1075,6,0tq4i,0j01z,212,Processos.,4805.00,6805.00,2019-02-01 09:32:22,renato.rossi,2022-02-19 00:29:35,patriciarego,
897,,1075,6,0tq4i,0j01z,259,Processos.,0.00,13026.40,2019-02-01 09:32:22,renato.rossi,2022-02-19 00:31:13,patriciarego,
898,,1075,7,0tq4i,0j01z,212,Produtividade - Gameficação.,7400.00,1330.20,2019-02-01 09:32:22,renato.rossi,2022-02-19 00:29:35,patriciarego,
899,,1075,7,0tq4i,0j01z,259,Produtividade - Gameficação.,0.00,10200.00,2019-02-01 09:32:22,renato.rossi,2022-02-19 00:31:13,patriciarego,
900,,1075,8,0tq4i,0j01z,212,Gestão.,11520.70,15340.80,2019-02-01 09:32:22,renato.rossi,2022-02-19 00:29:35,patriciarego,
901,,1075,8,0tq4i,0j01z,259,Gestão.,0.00,39673.40,2019-02-01 09:32:22,renato.rossi,2022-02-19 00:31:13,patriciarego,
902,,1075,9,0tq4i,0j01z,212,Marketing.,9100.00,10100.00,2019-02-01 09:32:22,renato.rossi,2022-02-19 00:29:35,renato.rossi,
903,,1075,9,0tq4i,0j01z,259,Marketing.,0.00,16800.00,2019-02-01 09:32:22,renato.rossi,2022-02-19 00:31:13,renato.rossi,
904,,1075,10,0tq4i,0j01z,212,Comercial.,8537.50,11179.00,2019-02-01 09:32:22,renato.rossi,2022-02-19 00:29:35,patriciarego,
905,,1075,10,0tq4i,0j01z,259,Comercial.,0.00,14000.00,2019-02-01 09:32:22,renato.rossi,2022-02-19 00:31:13,patriciarego,
906,,1080,1,0tq4i,0j01z,214,Estruturação do projeto,2000.00,0.00,2019-02-01 09:33:17,renato.rossi,2022-02-19 00:29:35,patriciarego,
907,,1080,2,0tq4i,0j01z,214,Gestão e Monitoramento,4000.00,0.00,2019-02-01 09:33:17,renato.rossi,2022-02-19 00:29:35,patriciarego,
908,,1080,3,0tq4i,0j01z,214,Acompanhamento da Execução das Mensurações,2500.00,0.00,2019-02-01 09:33:17,renato.rossi,2022-02-19 00:29:35,patriciarego,
909,,1080,4,0tq4i,0j01z,261,Acompanhamento da Execução das avaliações,0.00,2500.00,2019-02-01 09:33:17,renato.rossi,2022-02-19 00:31:13,renato.rossi,
910,,1080,5,0tq4i,0j01z,214,Consultoria em Gestão.,10125.00,10125.00,2019-02-01 09:33:17,renato.rossi,2022-02-19 00:29:35,patriciarego,
911,,1080,5,0tq4i,0j01z,261,Consultoria em Gestão.,0.00,24750.00,2019-02-01 09:33:17,renato.rossi,2022-02-19 00:31:13,patriciarego,
912,,1080,6,0tq4i,0j01z,214,Curso - Marketing e Vendas para Arquitetos.,3375.00,3375.00,2019-02-01 09:33:17,renato.rossi,2022-02-19 00:29:35,patriciarego,
913,,1080,6,0tq4i,0j01z,261,Curso - Marketing e Vendas para Arquitetos.,0.00,8250.00,2019-02-01 09:33:17,renato.rossi,2022-02-19 00:31:13,patriciarego,
914,,1080,7,0tq4i,0j01z,214,Seminário de Arquitetura e Urbanismo.,5625.00,5625.00,2019-02-01 09:33:17,renato.rossi,2022-02-19 00:29:35,patriciarego,
915,,1080,7,0tq4i,0j01z,261,Seminário de Arquitetura e Urbanismo.,0.00,13750.00,2019-02-01 09:33:17,renato.rossi,2022-02-19 00:31:13,patriciarego,
916,,1080,8,0tq4i,0j01z,214,Missão Empresarial - SAIE Bolonha 2018.,0.00,26100.00,2019-02-01 09:33:17,renato.rossi,2022-02-19 00:29:35,renato.rossi,
917,,1080,8,0tq4i,0j01z,261,Missão Empresarial - SAIE Bolonha 2018.,0.00,31900.00,2019-02-01 09:33:17,renato.rossi,2022-02-19 00:31:13,renato.rossi,
